380.0,17.5900685118247
385.0,21.412196612932007
390.0,26.204324701997347
395.0,40.7071584122663
400.0,85.05122143313604
405.0,87.0207421899711
410.0,73.11846334284351
415.0,51.65889080715734
420.0,60.476970470135726
425.0,80.3027345838088
430.0,189.55891921536795
435.0,524.5341314677415
440.0,248.68931090854093
445.0,76.10258522483532
450.0,94.96223614846454
455.0,101.8033414245997
460.0,107.8984070508896
465.0,112.676734646956
470.0,115.30276232273611
475.0,114.2210208287515
480.0,114.26204988851492
485.0,115.63474521988337
490.0,117.83926775829863
495.0,116.22784120767528
500.0,113.3891936217047
505.0,110.50951697597075
510.0,110.4050717397129
515.0,111.90832361640366
520.0,115.55268185501524
525.0,123.3971946979416
530.0,134.3340040967924
535.0,150.94437398456822
540.0,177.76417654574715
545.0,307.15199687906215
550.0,298.31153534469405
555.0,241.49384086386883
560.0,270.4249090402294
565.0,289.2584539001355
570.0,308.74104155829576
575.0,329.18974240649993
580.0,332.58791055050716
585.0,319.9949161035949
590.0,301.01216750999276
595.0,283.6221930332991
600.0,261.39420946706053
605.0,237.2265458907262
610.0,211.93611176064374
615.0,188.15265369958553
620.0,165.9358636917125
625.0,145.99073134574132
630.0,129.2125052905545
635.0,111.85983043594949
640.0,96.58858569512817
645.0,83.08915955165041
650.0,70.4924356670634
655.0,59.90999103674962
660.0,50.75992323128267
665.0,42.99374431554969
670.0,37.23588070101515
675.0,32.613103701635474
680.0,28.588641804655804
685.0,24.290011162499255
690.0,21.857578543961264
695.0,19.04243008708047
700.0,15.514077816984303
705.0,14.269326850963461
710.0,12.449759911632384
715.0,10.70628713875333
720.0,9.848348622642066
725.0,8.948263789067363
730.0,8.233192634343967
735.0,7.706497422254576
740.0,7.198076979305524
745.0,6.779551195807413
750.0,6.507627456713221
755.0,6.458389437792343
760.0,9.965104674965469
765.0,9.533523236935125
770.0,6.207719821705225
775.0,5.000268477773057
780.0,4.827565614987304
