380.0,8.498543252e-06
385.0,6.0156885024e-05
390.0,0.000375814950024
395.0,0.002072045684704
400.0,0.0100819144672
405.0,0.043292406749128
410.0,0.16405919680775
415.0,0.548666963817207
420.0,1.619339446502587
425.0,4.217868442974353
430.0,9.697048133108295
435.0,19.720496819400076
440.0,36.15366343649899
445.0,64.85361648165306
450.0,126.06207684671304
455.0,232.12967154257944
460.0,310.1452337943772
465.0,267.111920275084
470.0,159.08154399283865
475.0,85.36041975454779
480.0,53.86278955943709
485.0,41.33303824135465
490.0,38.953714683628135
495.0,45.15085190790596
500.0,60.29028418356487
505.0,88.46325869700082
510.0,137.96748257912813
515.0,212.3422100115352
520.0,293.70794262636963
525.0,341.8907073839032
530.0,326.34136278863
535.0,258.50324583951203
540.0,180.26487276195581
545.0,125.17060249837276
550.0,101.26590231920964
555.0,102.93397997501485
560.0,130.66135826017427
565.0,211.0824347890772
570.0,365.8948163199426
575.0,489.0489890346501
580.0,428.53352949197125
585.0,259.593251784758
590.0,143.33106382785613
595.0,101.37925704785525
600.0,100.20256356408335
605.0,129.78411425235026
610.0,210.0331084708084
615.0,398.60703273639723
620.0,673.7747827808981
625.0,783.1000202836876
630.0,585.7680774535091
635.0,317.98045716346127
640.0,163.65781303918286
645.0,91.27514747266628
650.0,49.7871081733189
655.0,24.475972463035376
660.0,10.642898457689913
665.0,4.084645056438268
670.0,1.383452474694473
675.0,0.413511342216751
680.0,0.109074645302226
685.0,0.025390623678156
690.0,0.00521598253553
695.0,0.000945610048371
700.0,0.000151286863229
705.0,2.1360113104e-05
710.0,2.661454632e-06
715.0,2.92649494e-07
720.0,2.8398126e-08
725.0,2.431895e-09
730.0,1.83786e-10
735.0,1.2257e-11
740.0,7.21e-13
745.0,3.7e-14
750.0,2e-15
755.0,0.0
760.0,0.0
765.0,0.0
770.0,0.0
775.0,0.0
780.0,0.0
