380.0,5.05701882405475
385.0,2.728513468129834
390.0,1.402850404590652
395.0,0.956037422541227
400.0,24.66807912496753
405.0,146.31134960588864
410.0,20.64213439764816
415.0,12.124720722695937
420.0,14.62807036304787
425.0,18.685761696636614
430.0,22.788087457555996
435.0,465.22983244199145
440.0,127.51265131767857
445.0,34.01614922113857
450.0,34.420195419681875
455.0,33.27015726535031
460.0,30.695863484404814
465.0,29.89279924061802
470.0,26.243592071096153
475.0,22.67989663831631
480.0,38.20354394955446
485.0,176.0315949426664
490.0,226.89735823616516
495.0,155.86114963364355
500.0,74.16091669147463
505.0,27.802503353544665
510.0,29.26632891321018
515.0,31.106161487100753
520.0,25.995547423441046
525.0,21.042682873247845
530.0,23.524021437371044
535.0,60.60917277755352
540.0,539.0243984182421
545.0,1221.2509303973056
550.0,403.3405752516234
555.0,112.85680244942165
560.0,23.36589605801658
565.0,15.432153309974087
570.0,13.384017324894577
575.0,63.832543158032635
580.0,210.38183821491646
585.0,297.4851553672034
590.0,274.1982358335033
595.0,175.2342123477393
600.0,133.89682254335534
605.0,111.69752405535685
610.0,1284.133542701446
615.0,977.546729366754
620.0,278.042515729497
625.0,218.5379494888411
630.0,254.17441456175973
635.0,84.55865500966601
640.0,31.757862085115534
645.0,36.06770254240192
650.0,73.59336189735251
655.0,39.2673685881629
660.0,36.692898110441924
665.0,39.01368890569571
670.0,25.95305095004565
675.0,20.88003092315536
680.0,23.773216668680416
685.0,32.02414425417079
690.0,35.67817360197222
695.0,24.752187432160746
700.0,9.107467259222597
705.0,83.95792860628218
710.0,143.18938018854217
715.0,42.033822295465264
720.0,4.147401416535285
725.0,3.459969032214713
730.0,2.91680545584273
735.0,2.059859353844249
740.0,3.447391971470787
745.0,2.793966782108162
750.0,2.098365382255694
755.0,0.956202176874755
760.0,0.0
765.0,2.793966782108162
770.0,2.098365382255694
775.0,0.956202176874755
780.0,0.0
